area,perimeter,height,width,label
192,3.745584369,274,381,3
200.5,312.2914102,274,381,3
213.5,280.7350634,274,381,3
224.5,24.58233747,274,381,3
206.5,244.2670257,274,381,3
211.5,370.9604583,274,381,3
229.5,390.6055381,274,381,3
228.5,2.4,274,381,3
240,16.48528123,274,381,3
225.5,9.745584369,274,381,3
264.5,1255.28423,274,381,3
213,328.9188269,274,381,3
179.5,4.097056246,274,381,3
212,171.3027673,274,381,3
200,447.3036031,274,381,3
220.5,285.2619748,274,381,3
228.5,234.6095786,274,381,3
204,15.15979791,274,381,3
203,346.9604557,274,381,3
236,288.475178,274,381,3
200,533.0583509,274,381,3
205,24.58233747,274,381,3
214,278.4723204,274,381,3
217,421.1025943,274,381,3
212,257.9468376,274,381,3
204,266.6552518,274,381,3
217.5,263.4095776,274,381,3
220.5,8.194112492,274,381,3
187,285.1787133,274,381,3
219,34.97888849,274,381,3
212.5,12.69949477,274,381,3
221,160.357184,274,381,3
204,5.091168737,274,381,3
222,0,274,381,3
225.5,354.3040212,274,381,3
236,254.7468371,274,381,3
220,0,274,381,3
211,321.2619739,274,381,3
220.5,516.75112,274,381,3
195.5,58.65929267,274,381,3
223.5,10.92548332,274,381,3
218,265.9468369,274,381,3
209,234.2213534,274,381,3
223,257.4629858,274,381,3
217,283.1198376,274,381,3
230.5,435.4270669,274,381,3
219,191.262566,274,381,3
227,2,274,381,3
232,263.9919167,274,381,3
212.5,422.5084803,274,381,3
200.5,460.6270649,274,381,3
224.5,10.24264061,274,381,3
229,574.2804699,274,381,3
221,226.8036918,274,381,3
215.5,235.3624827,274,381,3
228,264.090398,274,381,3
224,13.98822498,274,381,3
226,175.1959581,274,381,3
226,27.79898953,274,381,3
198.5,277.9232883,274,381,3
207,364.475175,274,381,3
204.5,260.7919164,274,381,3
235,277.9482647,274,381,3
217.5,340.3330414,274,381,3
249,99.82051864,274,381,3
222,1.6,274,381,3
214,0,274,381,3
221,8.691168737,274,381,3
255,23.21665206,274,381,3
230.5,271.7409496,274,381,3
209.5,274.0467472,274,381,3
210.5,299.9496927,274,381,3
200.5,203.1350628,274,381,3
218.5,190.275352,274,381,3
209.5,260.9762746,274,381,3
208,440.5937615,274,381,3
221,4.779898953,274,381,3
222.5,381.9996513,274,381,3
245.5,666.5239477,274,381,3
216,6.828427076,274,381,3
222,480.0780327,274,381,3
200.5,213.9703876,274,381,3
217,245.4546589,274,381,3
229.5,310.9604579,274,381,3
225.5,362.0967042,274,381,3
212,166.9685414,274,381,3
203.5,394.1159715,274,381,3
203,3.414213538,274,381,3
240,5.2,274,381,3
223.5,36.59898937,274,381,3
219,302.6997365,274,381,3
242.5,16.48528123,274,381,3
247,374.4128525,274,381,3
214,312.1909045,274,381,3
239,43.77888849,274,381,3
232.5,564.3789549,274,381,3
260.5,10.62253957,274,381,3
234.5,252.5978055,274,381,3
210,216.8958694,274,381,3
227,6.242640615,274,381,3
234,313.819333,274,381,3
215,306.6428843,274,381,3
235,5.091168737,274,381,3
222,285.0997373,274,381,3
216,364.2089851,274,381,3
208,208.2331281,274,381,3
226,229.5454102,274,381,3
211,14.4,274,381,3
203.5,284.87232,274,381,3
216.5,23.45096664,274,381,3
215,708.1210907,274,381,3
232,396.2790434,274,381,3
210.5,64.61564159,274,381,3
202,320.4938498,274,381,3
218,285.1801422,274,381,3
211.5,331.6605456,274,381,3
258.5,9.656854153,274,381,3
247,5.656854153,274,381,3
221.5,505.6246262,274,381,3
239,173.4920037,274,381,3
199.5,238.4390157,274,381,3
227,403.8893893,274,381,3
174.5,210.5096663,274,381,3
208,540.2347977,135,169,4
205,41.52792184,135,169,4
229.5,127.8822498,135,169,4
221,219.1787122,135,169,4
233.5,351.7472539,135,169,4
225.5,327.442883,135,169,4
208.5,14.0769552,135,290,4
220,511.3627208,135,290,4
226,321.658523,140,290,4
535,7.725483322,144,290,4
807,90.13868639,144,290,4
243,3.6,144,290,4
234.5,2.8,144,290,4
217,327.9482646,144,290,4
199,7.725483322,248,290,4
170,100.0763628,248,290,4
234.5,400.315798,248,290,4
211.5,6.145584369,248,290,4
180.5,134.5498685,248,290,4
178.5,219.1787125,248,290,4
220,531.5525486,248,290,4
206.5,411.989894,248,290,4
181.5,3.6,248,290,4
203,275.1919153,248,290,4
234.5,0,248,290,4
200.5,4.779898953,270,290,4
213,289.431108,270,290,4
224.5,24.71959581,270,300,4
210.5,76.14213538,270,300,4
245.5,298.0938489,270,300,4
193,342.9604563,270,300,4
195,24.38822498,270,300,4
194.5,94.40285597,270,300,4
211,23.17644997,270,300,4
199.5,0,270,303,4
222,11.53969686,270,312,4
190.5,634.7623029,270,312,4
199,281.67232,270,312,4
222.5,24.71959581,270,312,4
217,259.3624794,270,312,4
